"SHFE Member/OSP Volume, Open Interest Rankings",,,,,,,,,,,
,,,,,,,,,,,
Date: 2026-09-15,,,,,,,,,,,
"Note: FF Member/OSBP may not engage in trading of its own futures, the above volume and positions ranking data of FF Member/OSBP Clearing Members refers to he participation of all clients who are engaging in brokerage business during the statistical period. FF Member/OSBP engaging in brokerage business shall accept entrustment by its clients to conduct futures trading in its own name on behalf of the client.",,,,,,,,,,,
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
3,0148(brokerage business),18447,3201,3,0253(brokerage business),7901,337,3,0163(brokerage business),8930,477
4,0253(brokerage business),17440,-1896,4,0082(brokerage business),6409,1124,4,0239(brokerage business),8575,-36
5,0275(brokerage business),13994,762,5,0163(brokerage business),6131,-526,5,0335(brokerage business),7120,-376
6,0123(brokerage business),13438,1643,6,0018(brokerage business),5937,288,6,0272(brokerage business),4688,86
7,0272(brokerage business),7294,121,7,0272(brokerage business),5481,626,7,0139(brokerage business),4592,1
8,0081(brokerage business),6180,-5678,8,0275(brokerage business),4357,1767,8,0253(brokerage business),4455,611
9,0259(brokerage business),4640,467,9,0288(brokerage business),4316,-1573,9,0084(brokerage business),3712,-53
10,0034(brokerage business),4192,-2817,10,0240(brokerage business),3371,89,10,0123(brokerage business),3186,293
11,0240(brokerage business),4055,-1811,11,0125(brokerage business),3284,444,11,0240(brokerage business),3029,292
12,0288(brokerage business),3937,1798,12,0239(brokerage business),2897,231,12,0103(brokerage business),2787,622
13,0018(brokerage business),3547,1377,13,0008(brokerage business),2313,-157,13,0288(brokerage business),2294,1104
14,0082(brokerage business),3283,290,14,0034(brokerage business),1921,54,14,0082(brokerage business),2111,777
15,0298(brokerage business),2646,-489,15,0338(brokerage business),1805,115,15,0034(brokerage business),2053,-594
16,0069(brokerage business),2362,290,16,0310(brokerage business),1740,-34,16,0274(brokerage business),2000,-369
17,0103(brokerage business),1921,-28,17,0323(brokerage business),1595,117,17,0308(brokerage business),1994,-192
18,0239(brokerage business),1723,-225,18,0069(brokerage business),1551,1066,18,0137(brokerage business),1792,-81
19,0335(brokerage business),1635,-539,19,0268(brokerage business),1476,-126,19,0161(brokerage business),1662,152
20,0059(brokerage business),1546,-571,20,0244(brokerage business),1401,-36,20,0081(brokerage business),1382,260
Total,,174966,-14233,Total,,86697,6551,Total,,91294,6519
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：lu2610,,,,,,,,,,2026-09-15,
1,8004(brokerage business),4460,-1608,1,8163(brokerage business),1652,-75,1,8372(brokerage business),3251,-803
2,8163(brokerage business),2309,-766,2,8103(brokerage business),1336,-26,2,8103(brokerage business),1423,-116
3,8275(brokerage business),2057,-3253,3,8004(brokerage business),1236,-77,3,8163(brokerage business),887,-162
4,8253(brokerage business),2008,308,4,8240(brokerage business),598,-4,4,8004(brokerage business),847,-271
5,8148(brokerage business),1537,-213,5,8096(brokerage business),560,7,5,8333(brokerage business),728,-30
6,8271(brokerage business),1286,181,6,8075(brokerage business),500,0,6,8148(brokerage business),680,-246
7,8059(brokerage business),1043,35,7,8148(brokerage business),465,-93,7,8253(brokerage business),529,-5
8,8103(brokerage business),928,189,8,8308(brokerage business),251,-10,8,8319(brokerage business),522,118
9,8333(brokerage business),883,204,9,8081(brokerage business),227,-22,9,8077(brokerage business),454,-1
10,8372(brokerage business),847,355,10,8335(brokerage business),225,-7,10,8272(brokerage business),372,77
11,8123(brokerage business),600,-2411,11,8177(brokerage business),209,-60,11,8067(brokerage business),230,-1
12,8058(brokerage business),563,116,12,8151(brokerage business),193,-113,12,8169(brokerage business),201,-1
13,8308(brokerage business),480,-62,13,8288(brokerage business),185,-23,13,8137(brokerage business),125,20
14,8342(brokerage business),434,180,14,8137(brokerage business),163,-2,14,8298(brokerage business),120,-27
15,8151(brokerage business),431,-245,15,8034(brokerage business),162,-135,15,8048(brokerage business),106,-6
16,8034(brokerage business),429,-703,16,8058(brokerage business),161,27,16,8186(brokerage business),97,-16
17,8186(brokerage business),355,-98,17,8125(brokerage business),148,0,17,8288(brokerage business),79,-9
18,8007(brokerage business),345,-297,18,8069(brokerage business),146,-69,18,8006(brokerage business),71,0
19,8240(brokerage business),325,-60,19,8077(brokerage business),140,-7,19,8178(brokerage business),71,-3
20,8272(brokerage business),322,-238,20,8274(brokerage business),140,5,20,8268(brokerage business),56,-7
Total,,21642,-8386,Total,,8697,-684,Total,,10849,-1489
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：lu2611,,,,,,,,,,2026-09-15,
1,8148(brokerage business),39795,-4507,1,8148(brokerage business),8415,38,1,8103(brokerage business),7711,-338
2,8004(brokerage business),37313,-8595,2,8004(brokerage business),7585,-633,2,8004(brokerage business),7342,-1030
3,8163(brokerage business),33469,-6428,3,8163(brokerage business),5195,-228,3,8163(brokerage business),7097,-891
4,8272(brokerage business),17896,7695,4,8103(brokerage business),3293,590,4,8372(brokerage business),6600,780
5,8275(brokerage business),13120,-1186,5,8272(brokerage business),3261,-49,5,8148(brokerage business),4773,-635
6,8123(brokerage business),8816,-11218,6,8268(brokerage business),1987,16,6,8253(brokerage business),1765,-291
7,8253(brokerage business),7739,-3542,7,8335(brokerage business),1805,-425,7,8096(brokerage business),1616,90
8,8081(brokerage business),7343,-6287,8,8082(brokerage business),1795,42,8,8177(brokerage business),1588,-96
9,8069(brokerage business),5746,1002,9,8086(brokerage business),1687,-24,9,8319(brokerage business),1511,-36
10,8298(brokerage business),5481,-435,10,8253(brokerage business),1645,-138,10,8084(brokerage business),1314,884
11,8342(brokerage business),5225,-78,11,8096(brokerage business),1380,-8,11,8333(brokerage business),1268,-144
12,8268(brokerage business),4463,675,12,8288(brokerage business),1372,-233,12,8311(brokerage business),1168,104
13,8240(brokerage business),4324,-2290,13,8274(brokerage business),1341,-150,13,8239(brokerage business),1135,-55
14,8186(brokerage business),4278,-1466,14,8161(brokerage business),1304,205,14,8042(brokerage business),1043,26
15,8308(brokerage business),3759,-910,15,8240(brokerage business),1235,-21,15,8272(brokerage business),1022,47
16,8103(brokerage business),3362,-900,16,8081(brokerage business),1217,33,16,8088(brokerage business),975,-35
17,8059(brokerage business),3058,-767,17,8018(brokerage business),1055,-76,17,8137(brokerage business),914,42
18,8323(brokerage business),3011,-565,18,8259(brokerage business),985,75,18,8059(brokerage business),846,-95
19,8259(brokerage business),2973,1502,19,8239(brokerage business),900,-2,19,8018(brokerage business),817,-15
20,8043(brokerage business),2935,943,20,8137(brokerage business),796,-163,20,8240(brokerage business),808,-19
Total,,214106,-37357,Total,,48253,-1151,Total,,51313,-1707
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：lu2612,,,,,,,,,,2026-09-15,
1,8004(brokerage business),13956,2240,1,8184(brokerage business),10951,-88,1,8004(brokerage business),9947,1633
2,8163(brokerage business),13898,1047,2,8148(brokerage business),9410,70,2,8372(brokerage business),8744,40
3,8148(brokerage business),11321,-4922,3,8239(brokerage business),6164,-138,3,8103(brokerage business),5152,1539
4,8275(brokerage business),9465,791,4,8081(brokerage business),5646,-147,4,7002(brokerage business),4687,-2085
5,8253(brokerage business),8702,451,5,8004(brokerage business),5085,1541,5,8163(brokerage business),4124,-730
6,8096(brokerage business),7534,481,6,8335(brokerage business),3232,142,6,8096(brokerage business),3988,194
7,8103(brokerage business),3680,-1790,7,8333(brokerage business),2262,2078,7,8239(brokerage business),3665,211
8,8342(brokerage business),3224,508,8,8084(brokerage business),2179,0,8,8272(brokerage business),2944,733
9,8059(brokerage business),3010,400,9,8163(brokerage business),1986,-1174,9,8148(brokerage business),2333,255
10,8333(brokerage business),2538,1959,10,8272(brokerage business),1186,273,10,8253(brokerage business),2286,440
11,8272(brokerage business),2490,811,11,8268(brokerage business),1073,2,11,8059(brokerage business),1787,50
12,8069(brokerage business),2132,79,12,8018(brokerage business),908,185,12,8275(brokerage business),1462,40
13,7002(brokerage business),2085,1970,13,8274(brokerage business),893,-215,13,8319(brokerage business),1429,-64
14,8081(brokerage business),1965,-1249,14,8288(brokerage business),828,193,14,8333(brokerage business),743,64
15,8240(brokerage business),1964,-1202,15,8034(brokerage business),827,51,15,8240(brokerage business),730,39
16,8239(brokerage business),1899,-705,16,8253(brokerage business),749,138,16,8141(brokerage business),724,268
17,8123(brokerage business),1579,-8154,17,8240(brokerage business),704,71,17,8069(brokerage business),715,334
18,8308(brokerage business),1512,-504,18,8321(brokerage business),479,60,18,8268(brokerage business),681,32
19,8298(brokerage business),1357,863,19,8082(brokerage business),470,-6,19,8018(brokerage business),636,14
20,8141(brokerage business),1221,-384,20,8308(brokerage business),469,42,20,8277(brokerage business),617,60
Total,,95532,-7310,Total,,55501,3078,Total,,57394,3067
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：fuall,,,,,,,2026-09-15,,,,
Name of FF Member/OSBP,2628028,-914924,Name of FF Member/OSBP,504311,-8640,Name of FF Member/OSBP,504309,-8640,,,
Name of Non-FF Member/OSNBP,10,10,Name of Non-FF Member/OSNBP,3,3,Name of Non-FF Member/OSNBP,5,3,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：fu2610,,,,,,,,,,2026-09-15,
1,0004(brokerage business),31642,-9270,1,0163(brokerage business),2631,-447,1,0004(brokerage business),3616,516
2,0148(brokerage business),26479,-4042,2,0004(brokerage business),2615,-334,2,0163(brokerage business),2232,-160
3,0275(brokerage business),20406,-388,3,0103(brokerage business),2035,-593,3,0148(brokerage business),1683,-93
4,0163(brokerage business),19833,-11549,4,0148(brokerage business),1562,-217,4,0240(brokerage business),1387,-174
5,0268(brokerage business),10596,-595,5,0272(brokerage business),989,399,5,0253(brokerage business),958,-33
6,0240(brokerage business),8418,-997,6,0018(brokerage business),878,132,6,0275(brokerage business),899,-17
7,0123(brokerage business),7678,-14848,7,0253(brokerage business),800,-55,7,0034(brokerage business),845,-85
8,0069(brokerage business),6379,2107,8,0151(brokerage business),737,153,8,0268(brokerage business),782,-14
9,0342(brokerage business),5254,-348,9,0268(brokerage business),671,-36,9,0272(brokerage business),765,-3
10,0298(brokerage business),5112,-2605,10,0275(brokerage business),660,-88,10,0096(brokerage business),688,-34
11,0081(brokerage business),4526,-696,11,0125(brokerage business),640,27,11,0043(brokerage business),653,-88
12,0272(brokerage business),4424,-2829,12,0034(brokerage business),638,117,12,0137(brokerage business),618,68
13,0161(brokerage business),4001,823,13,0308(brokerage business),623,-30,13,0298(brokerage business),591,-70
14,0253(brokerage business),3891,-556,14,0081(brokerage business),591,248,14,0288(brokerage business),536,-78
15,0034(brokerage business),3828,-3484,15,0077(brokerage business),540,-144,15,0042(brokerage business),528,-1
16,0271(brokerage business),3747,-37,16,0059(brokerage business),510,18,16,0067(brokerage business),521,22
17,0288(brokerage business),3476,-264,17,0319(brokerage business),494,8,17,0319(brokerage business),511,500
18,0103(brokerage business),3438,-1721,18,0153(brokerage business),412,-540,18,0311(brokerage business),480,-4
19,0151(brokerage business),3284,1130,19,0082(brokerage business),404,-226,19,0161(brokerage business),458,-316
20,0308(brokerage business),3249,-634,20,0288(brokerage business),399,-60,20,0308(brokerage business),406,-124
Total,,179661,-50803,Total,,18829,-1668,Total,,19157,-188
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：fu2611,,,,,,,,,,2026-09-15,
1,0004(brokerage business),269568,-97603,1,0004(brokerage business),22323,-643,1,0004(brokerage business),20332,-1429
2,0148(brokerage business),186926,-64110,2,0148(brokerage business),18735,-238,2,0148(brokerage business),19457,1434
3,0163(brokerage business),159783,-89779,3,0163(brokerage business),14285,-167,3,0103(brokerage business),9259,799
4,0081(brokerage business),93515,-5713,4,0059(brokerage business),8153,2594,4,0163(brokerage business),8883,-3006
5,0275(brokerage business),88240,-53520,5,0272(brokerage business),7655,40,5,0298(brokerage business),7564,119
6,0240(brokerage business),70142,-31685,6,0268(brokerage business),7536,-429,6,0123(brokerage business),7108,-302
7,0272(brokerage business),66967,-23621,7,0103(brokerage business),7271,-2662,7,0268(brokerage business),6602,289
8,0253(brokerage business),63430,-13597,8,0253(brokerage business),7035,-603,8,0034(brokerage business),5359,-73
9,0268(brokerage business),45228,-20917,9,0335(brokerage business),5060,-114,9,0240(brokerage business),5190,-289
10,0308(brokerage business),45128,-4502,10,0081(brokerage business),4645,501,10,0272(brokerage business),4705,-301
11,0298(brokerage business),40896,-4635,11,0240(brokerage business),4314,297,11,0288(brokerage business),4597,-485
12,0259(brokerage business),36903,-16115,12,0288(brokerage business),3774,165,12,0253(brokerage business),4089,-2343
13,0034(brokerage business),36624,-4322,13,0034(brokerage business),3518,-41,13,0018(brokerage business),3790,13
14,0186(brokerage business),32943,-1406,14,0082(brokerage business),3360,-160,14,0319(brokerage business),3592,-107
15,0059(brokerage business),24093,-8455,15,0153(brokerage business),3332,422,15,0059(brokerage business),3087,199
16,0123(brokerage business),20665,-29873,16,0137(brokerage business),3202,267,16,0275(brokerage business),3035,192
17,0299(brokerage business),18566,-4588,17,0096(brokerage business),3182,80,17,0308(brokerage business),3000,163
18,0137(brokerage business),18484,-4747,18,0161(brokerage business),3158,-176,18,0186(brokerage business),2803,-25
19,0009(brokerage business),17945,-4512,19,0308(brokerage business),2963,-495,19,0081(brokerage business),2705,-772
20,0019(brokerage business),17911,-6588,20,0275(brokerage business),2756,-86,20,0323(brokerage business),2705,-5
Total,,1353957,-490288,Total,,136257,-1448,Total,,127862,-5929
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
