"SHFE Member/OSP Volume, Open Interest Rankings",,,,,,,,,,,
,,,,,,,,,,,
Date: 2026-09-11,,,,,,,,,,,
"Note: FF Member/OSBP may not engage in trading of its own futures, the above volume and positions ranking data of FF Member/OSBP Clearing Members refers to he participation of all clients who are engaging in brokerage business during the statistical period. FF Member/OSBP engaging in brokerage business shall accept entrustment by its clients to conduct futures trading in its own name on behalf of the client.",,,,,,,,,,,
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
6,0081(brokerage business),3556,811,6,0272(brokerage business),1496,-77,6,0125(brokerage business),1103,-239
7,0009(brokerage business),2495,-77,7,0295(brokerage business),1294,72,7,0148(brokerage business),893,-81
8,0240(brokerage business),1663,-373,8,0240(brokerage business),1126,-81,8,0103(brokerage business),757,294
9,0059(brokerage business),1407,462,9,0253(brokerage business),757,-29,9,0137(brokerage business),743,-12
10,0272(brokerage business),1295,-118,10,0069(brokerage business),695,-51,10,0123(brokerage business),565,-3
11,0123(brokerage business),1217,625,11,0274(brokerage business),637,-118,11,0096(brokerage business),530,4
12,0308(brokerage business),1019,528,12,0019(brokerage business),614,332,12,0139(brokerage business),526,0
13,0103(brokerage business),819,156,13,0139(brokerage business),522,0,13,0058(brokerage business),412,-105
14,0043(brokerage business),815,345,14,0007(brokerage business),497,-25,14,0019(brokerage business),394,-19
15,0338(brokerage business),718,607,15,0323(brokerage business),466,-181,15,0121(brokerage business),384,0
16,0007(brokerage business),611,95,16,0077(brokerage business),429,89,16,0338(brokerage business),361,-610
17,0069(brokerage business),598,-440,17,0067(brokerage business),418,-25,17,0151(brokerage business),355,-13
18,0389(brokerage business),548,341,18,0018(brokerage business),382,0,18,0163(brokerage business),255,-140
19,0019(brokerage business),519,264,19,0059(brokerage business),375,8,19,0136(brokerage business),237,-28
20,0141(brokerage business),503,116,20,0275(brokerage business),353,1,20,0077(brokerage business),220,-7
Total,,69154,3875,Total,,19550,-377,Total,,25603,-996
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：nr2609,,,,,,,,,,2026-09-11,
1,8096(brokerage business),20,-10,1,8253(brokerage business),140,0,1,8096(brokerage business),80,0
2,8240(brokerage business),20,-20,2,8148(brokerage business),80,0,2,8240(brokerage business),60,20
3,,,,3,8096(brokerage business),40,20,3,8253(brokerage business),60,-20
4,,,,4,8077(brokerage business),20,0,4,8004(brokerage business),40,0
5,,,,5,8103(brokerage business),20,0,5,8148(brokerage business),40,0
6,,,,6,8004(brokerage business),10,0,6,8321(brokerage business),20,0
7,,,,7,,,,7,8323(brokerage business),10,0
Total,,40,-30,Total,,310,20,Total,,310,0
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：nr2610,,,,,,,,,,2026-09-11,
1,8163(brokerage business),3403,471,1,8004(brokerage business),3593,-418,1,8004(brokerage business),2743,-216
2,8004(brokerage business),2466,1064,2,8148(brokerage business),2229,55,2,8148(brokerage business),2323,-41
3,8275(brokerage business),1618,620,3,8096(brokerage business),1595,1,3,8272(brokerage business),1536,-32
4,8253(brokerage business),1063,-749,4,8253(brokerage business),895,-148,4,8177(brokerage business),1370,-21
5,8148(brokerage business),622,-302,5,8058(brokerage business),871,12,5,8103(brokerage business),1103,60
6,8123(brokerage business),575,88,6,8077(brokerage business),725,4,6,8163(brokerage business),1081,-393
7,8308(brokerage business),409,286,7,8059(brokerage business),610,-7,7,8275(brokerage business),855,-182
8,8096(brokerage business),286,146,8,8389(brokerage business),490,26,8,8240(brokerage business),692,-22
9,8272(brokerage business),273,-200,9,8272(brokerage business),432,-25,9,8019(brokerage business),669,-10
10,8240(brokerage business),270,-110,10,8001(brokerage business),420,2,10,8139(brokerage business),617,0
11,8082(brokerage business),252,248,11,8003(brokerage business),353,0,11,8349(brokerage business),600,0
12,8268(brokerage business),239,-215,12,8151(brokerage business),345,-51,12,8123(brokerage business),448,-28
13,8103(brokerage business),201,123,13,8095(brokerage business),343,0,13,8253(brokerage business),439,-14
14,8418(brokerage business),200,200,14,8171(brokerage business),332,0,14,8305(brokerage business),400,0
15,8081(brokerage business),161,-49,15,8153(brokerage business),331,-3,15,8077(brokerage business),375,-50
16,8271(brokerage business),149,3,16,8161(brokerage business),329,5,16,8058(brokerage business),310,-42
17,8069(brokerage business),133,-214,17,8103(brokerage business),306,-72,17,8125(brokerage business),251,0
18,8311(brokerage business),132,120,18,8123(brokerage business),257,3,18,8069(brokerage business),151,-8
19,8274(brokerage business),124,-10,19,8312(brokerage business),256,0,19,8389(brokerage business),150,0
20,8136(brokerage business),123,84,20,8163(brokerage business),249,-110,20,8254(brokerage business),127,-2
Total,,12699,1604,Total,,14961,-726,Total,,16240,-1001
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：nr2611,,,,,,,,,,2026-09-11,
1,8163(brokerage business),45205,2546,1,8148(brokerage business),6708,534,1,8004(brokerage business),10246,-1213
2,8004(brokerage business),22917,4509,2,8239(brokerage business),5985,-128,2,8148(brokerage business),6465,57
3,8253(brokerage business),21673,1170,3,8103(brokerage business),5884,-600,3,8163(brokerage business),4221,110
4,8148(brokerage business),18647,2374,4,8004(brokerage business),5410,-1106,4,8272(brokerage business),4062,130
5,8275(brokerage business),14427,-3765,5,8184(brokerage business),5307,121,5,8096(brokerage business),4054,72
6,8123(brokerage business),6724,185,6,8163(brokerage business),4920,227,6,8253(brokerage business),3695,17
7,8081(brokerage business),5152,-2829,7,8084(brokerage business),3150,495,7,8123(brokerage business),3394,-5
8,8272(brokerage business),4151,307,8,8335(brokerage business),2343,573,8,8240(brokerage business),3146,-160
9,8103(brokerage business),3003,-1015,9,8272(brokerage business),2295,191,9,8082(brokerage business),2573,-59
10,8096(brokerage business),2737,13,10,8274(brokerage business),2115,-140,10,8125(brokerage business),2473,11
11,8298(brokerage business),2720,301,11,8253(brokerage business),2063,-22,11,8103(brokerage business),2455,-49
12,8308(brokerage business),2719,240,12,8240(brokerage business),1977,-274,12,8275(brokerage business),2162,-98
13,8323(brokerage business),2696,1050,13,8277(brokerage business),1854,34,13,8058(brokerage business),2114,-53
14,8043(brokerage business),2590,594,14,8349(brokerage business),1559,-371,14,8009(brokerage business),1995,-222
15,8268(brokerage business),2477,727,15,8268(brokerage business),1513,-242,15,8077(brokerage business),1682,21
16,8186(brokerage business),2433,422,16,8288(brokerage business),1166,-106,16,8059(brokerage business),1603,-171
17,8240(brokerage business),2328,-284,17,8007(brokerage business),1147,14,17,8177(brokerage business),1457,8
18,8274(brokerage business),1912,424,18,8177(brokerage business),1114,-11,18,8069(brokerage business),1421,46
19,8069(brokerage business),1856,-46,19,8077(brokerage business),987,-139,19,8308(brokerage business),1210,-126
20,8259(brokerage business),1610,281,20,8139(brokerage business),970,7,20,8151(brokerage business),862,303
Total,,167977,7204,Total,,58467,-943,Total,,61290,-1381
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：nr2612,,,,,,,,,,2026-09-11,
1,8163(brokerage business),15124,-3579,1,8004(brokerage business),6232,-593,1,8004(brokerage business),8484,-402
2,8004(brokerage business),11039,-408,2,8148(brokerage business),4696,-219,2,8148(brokerage business),3277,-24
3,8253(brokerage business),10484,643,3,8103(brokerage business),2766,-222,3,8253(brokerage business),3093,19
4,8148(brokerage business),8123,-693,4,8163(brokerage business),2706,-157,4,8372(brokerage business),2901,-300
5,8275(brokerage business),5726,-833,5,8323(brokerage business),2588,-207,5,8163(brokerage business),2535,71
6,8081(brokerage business),5155,416,6,8268(brokerage business),2282,-248,6,8268(brokerage business),2485,-230
7,8123(brokerage business),2934,-584,7,8082(brokerage business),2149,202,7,8240(brokerage business),2218,10
8,8096(brokerage business),2637,-105,8,8034(brokerage business),2112,32,8,8082(brokerage business),2188,-8
9,8268(brokerage business),1542,225,9,8253(brokerage business),1812,-69,9,8103(brokerage business),2149,-410
10,8103(brokerage business),1036,-71,10,8274(brokerage business),1786,-99,10,8123(brokerage business),2109,-3
11,8274(brokerage business),960,154,11,8009(brokerage business),1712,180,11,8323(brokerage business),2087,-3
12,8069(brokerage business),879,44,12,8161(brokerage business),1666,23,12,8034(brokerage business),1902,36
13,8308(brokerage business),845,201,13,8295(brokerage business),1592,-14,13,8058(brokerage business),1765,-156
14,8240(brokerage business),755,-270,14,8372(brokerage business),1347,-3,14,8272(brokerage business),1527,13
15,8418(brokerage business),752,-199,15,8277(brokerage business),1233,1,15,8161(brokerage business),1523,11
16,8342(brokerage business),578,204,16,8139(brokerage business),1175,21,16,8275(brokerage business),1444,-107
17,8323(brokerage business),542,-386,17,8077(brokerage business),907,162,17,8277(brokerage business),1202,0
18,8272(brokerage business),473,-1447,18,8123(brokerage business),782,55,18,8096(brokerage business),1066,-87
19,8311(brokerage business),456,356,19,8308(brokerage business),739,-7,19,8177(brokerage business),912,26
20,8059(brokerage business),442,59,20,8096(brokerage business),712,-90,20,8308(brokerage business),429,4
Total,,70482,-6273,Total,,40994,-1252,Total,,45296,-1540
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：nr2701,,,,,,,,,,2026-09-11,
1,8163(brokerage business),7214,-1146,1,8004(brokerage business),3774,-712,1,8004(brokerage business),6462,650
2,8004(brokerage business),5926,1199,2,8148(brokerage business),2944,26,2,8148(brokerage business),3764,5
3,8253(brokerage business),5267,1235,3,8009(brokerage business),2275,1557,3,8272(brokerage business),2019,567
4,8009(brokerage business),2911,2186,4,8103(brokerage business),1750,-26,4,8275(brokerage business),1739,-221
5,8275(brokerage business),2583,-1211,5,8139(brokerage business),1659,39,5,8123(brokerage business),1700,-167
6,8148(brokerage business),2439,-515,6,8272(brokerage business),1482,-84,6,8254(brokerage business),1403,153
7,8272(brokerage business),1683,102,7,8295(brokerage business),1477,0,7,8349(brokerage business),1317,-428
8,8123(brokerage business),1406,-264,8,8323(brokerage business),1371,-105,8,8163(brokerage business),1285,12
9,8308(brokerage business),1166,423,9,8163(brokerage business),1257,-68,9,8372(brokerage business),1017,256
10,8069(brokerage business),1071,301,10,8253(brokerage business),1217,-19,10,8059(brokerage business),991,-47
11,8059(brokerage business),812,177,11,8335(brokerage business),1188,-2,11,8253(brokerage business),968,-2
12,8323(brokerage business),698,413,12,8274(brokerage business),1144,71,12,8058(brokerage business),964,10
13,8007(brokerage business),583,197,13,8059(brokerage business),836,-41,13,8081(brokerage business),935,-3
14,8240(brokerage business),579,19,14,8121(brokerage business),777,0,14,8321(brokerage business),879,-24
15,8389(brokerage business),494,307,15,8077(brokerage business),731,-81,15,8019(brokerage business),816,-24
16,8274(brokerage business),451,-27,16,8137(brokerage business),731,-6,16,8082(brokerage business),796,-35
17,8271(brokerage business),448,-691,17,8288(brokerage business),714,-36,17,8103(brokerage business),789,-46
18,8349(brokerage business),439,81,18,8240(brokerage business),610,-31,18,8385(brokerage business),774,0
19,8327(brokerage business),423,171,19,8107(brokerage business),595,10,19,8034(brokerage business),715,-9
20,8372(brokerage business),371,364,20,8123(brokerage business),517,-3,20,8418(brokerage business),556,-50
Total,,36964,3321,Total,,27049,489,Total,,29889,597
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：spall,,,,,,,2026-09-11,,,,
Name of FF Member/OSBP,835788,-80648,Name of FF Member/OSBP,401793,-11021,Name of FF Member/OSBP,401793,-11021,,,
Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：sp2609,,,,,,,,,,2026-09-11,
1,0148(brokerage business),150,150,1,0004(brokerage business),2356,0,1,0059(brokerage business),1470,0
2,0003(brokerage business),144,12,2,0081(brokerage business),1152,0,2,0125(brokerage business),1322,-2
3,0272(brokerage business),14,-98,3,0103(brokerage business),1002,0,3,0004(brokerage business),1204,12
4,0004(brokerage business),12,12,4,0082(brokerage business),796,0,4,0177(brokerage business),558,0
5,0019(brokerage business),4,4,5,0148(brokerage business),632,-6,5,0148(brokerage business),470,-144
6,0125(brokerage business),2,2,6,0123(brokerage business),360,0,6,0163(brokerage business),452,-2
7,0163(brokerage business),2,-118,7,0029(brokerage business),304,0,7,0299(brokerage business),400,0
8,,,,8,0003(brokerage business),300,0,8,0081(brokerage business),322,0
9,,,,9,0159(brokerage business),300,0,9,0327(brokerage business),300,0
10,,,,10,0169(brokerage business),300,0,10,0019(brokerage business),288,0
11,,,,11,0009(brokerage business),216,0,11,0082(brokerage business),250,0
12,,,,12,0034(brokerage business),200,0,12,0138(brokerage business),238,0
13,,,,13,0349(brokerage business),200,0,13,0268(brokerage business),230,0
14,,,,14,0019(brokerage business),142,0,14,0159(brokerage business),218,0
15,,,,15,0139(brokerage business),120,0,15,0096(brokerage business),200,0
16,,,,16,0177(brokerage business),120,0,16,0418(brokerage business),200,0
17,,,,17,0272(brokerage business),100,0,17,0272(brokerage business),178,-14
18,,,,18,0385(brokerage business),84,0,18,0321(brokerage business),170,0
19,,,,19,0138(brokerage business),80,0,19,0003(brokerage business),144,144
20,,,,20,0268(brokerage business),10,0,20,0153(brokerage business),100,0
Total,,328,-36,Total,,8774,-6,Total,,8714,-6
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：sp2611,,,,,,,,,,2026-09-11,
1,0004(brokerage business),156771,-893,1,0004(brokerage business),22032,-172,1,0004(brokerage business),24432,-743
2,0163(brokerage business),101869,-10135,2,0148(brokerage business),16206,121,2,0148(brokerage business),21012,415
3,0148(brokerage business),62046,-6391,3,0272(brokerage business),12221,38,3,0163(brokerage business),20517,-2137
