"SHFE Member/OSP Volume, Open Interest Rankings",,,,,,,,,,,
,,,,,,,,,,,
Date: 2026-09-09,,,,,,,,,,,
"Note: FF Member/OSBP may not engage in trading of its own futures, the above volume and positions ranking data of FF Member/OSBP Clearing Members refers to he participation of all clients who are engaging in brokerage business during the statistical period. FF Member/OSBP engaging in brokerage business shall accept entrustment by its clients to conduct futures trading in its own name on behalf of the client.",,,,,,,,,,,
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
4,0272(brokerage business),1015,295,4,0161(brokerage business),4515,-16,4,0161(brokerage business),4608,21
5,0103(brokerage business),1011,998,5,0268(brokerage business),4163,4,5,0268(brokerage business),4140,17
6,0081(brokerage business),962,385,6,0163(brokerage business),3994,17,6,0148(brokerage business),4062,-84
7,0009(brokerage business),944,-2863,7,0004(brokerage business),3381,118,7,0004(brokerage business),3708,99
8,0004(brokerage business),913,-346,8,0178(brokerage business),3019,88,8,0163(brokerage business),3567,-8
9,0178(brokerage business),898,-1,9,0272(brokerage business),2992,708,9,0178(brokerage business),3070,88
10,0123(brokerage business),895,413,10,0253(brokerage business),2638,27,10,0253(brokerage business),2978,-53
11,0148(brokerage business),833,-2688,11,0059(brokerage business),2022,10,11,0059(brokerage business),2029,1
12,0268(brokerage business),691,-4385,12,0048(brokerage business),1853,-61,12,0048(brokerage business),1969,-51
13,0240(brokerage business),583,128,13,0082(brokerage business),1650,0,13,0335(brokerage business),1320,363
14,0151(brokerage business),561,-224,14,0034(brokerage business),1612,-110,14,0103(brokerage business),1079,1008
15,0003(brokerage business),492,397,15,0139(brokerage business),1353,-18,15,0123(brokerage business),731,-1
16,0253(brokerage business),484,-118,16,0009(brokerage business),1230,409,16,0288(brokerage business),397,3
17,0029(brokerage business),385,346,17,0288(brokerage business),799,-233,17,0043(brokerage business),388,0
18,0323(brokerage business),377,-249,18,0095(brokerage business),571,0,18,0153(brokerage business),338,0
19,0059(brokerage business),375,157,19,0148(brokerage business),411,39,19,0082(brokerage business),311,1
20,0335(brokerage business),371,363,20,0029(brokerage business),355,332,20,0069(brokerage business),271,2
Total,,16868,-5405,Total,,55399,1317,Total,,54718,1420
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ao2701,,,,,,,,,,2026-09-09,
1,0004(brokerage business),87016,55502,1,0004(brokerage business),19097,5656,1,0004(brokerage business),20760,2892
2,0163(brokerage business),39804,15156,2,0034(brokerage business),13088,-53,2,0148(brokerage business),19326,1907
3,0148(brokerage business),31170,17537,3,0148(brokerage business),11283,1523,3,0103(brokerage business),16588,2137
4,0275(brokerage business),17160,6774,4,0082(brokerage business),10764,142,4,0335(brokerage business),10382,1619
5,0272(brokerage business),11214,5097,5,0077(brokerage business),7254,245,5,0272(brokerage business),8386,3193
6,0240(brokerage business),11108,5056,6,0123(brokerage business),5441,653,6,0163(brokerage business),7343,1730
7,0253(brokerage business),10651,4116,7,0163(brokerage business),5268,488,7,0253(brokerage business),7001,894
8,0268(brokerage business),9354,7051,8,0253(brokerage business),5111,41,8,0003(brokerage business),6177,170
9,0059(brokerage business),8019,2921,9,0272(brokerage business),4882,1625,9,0268(brokerage business),5717,1921
10,0081(brokerage business),7555,4680,10,0116(brokerage business),4685,31,10,0059(brokerage business),5091,-71
11,0186(brokerage business),6953,4567,11,0103(brokerage business),4662,1021,11,0082(brokerage business),4111,293
12,0103(brokerage business),6910,2762,12,0323(brokerage business),4461,155,12,0058(brokerage business),3645,1374
13,0298(brokerage business),5376,3879,13,0288(brokerage business),4323,371,13,0288(brokerage business),3210,647
14,0034(brokerage business),5034,2014,14,0003(brokerage business),3311,-561,14,0123(brokerage business),3108,549
15,0335(brokerage business),4260,741,15,0161(brokerage business),2917,703,15,0151(brokerage business),3071,397
16,0288(brokerage business),4228,3037,16,0096(brokerage business),2863,261,16,0274(brokerage business),3068,223
17,0151(brokerage business),4225,1640,17,0268(brokerage business),2650,537,17,0034(brokerage business),3065,1255
18,0123(brokerage business),4198,-1765,18,0240(brokerage business),2298,730,18,0240(brokerage business),3060,330
19,0069(brokerage business),3708,2466,19,0019(brokerage business),2272,740,19,0069(brokerage business),2435,556
20,0238(brokerage business),3555,2724,20,0186(brokerage business),2256,357,20,0009(brokerage business),2247,539
Total,,281498,145955,Total,,118886,14665,Total,,137791,22555
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：adall,,,,,,,2026-09-09,,,,
Name of FF Member/OSBP,29464,10084,Name of FF Member/OSBP,25109,282,Name of FF Member/OSBP,25109,282,,,
Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ad2609,,,,,,,,,,2026-09-09,
1,0148(brokerage business),3,3,1,0320(brokerage business),186,0,1,0275(brokerage business),186,0
2,0163(brokerage business),3,-6,2,0018(brokerage business),180,0,2,0004(brokerage business),99,0
3,,,,3,0148(brokerage business),90,-3,3,0123(brokerage business),81,0
4,,,,4,0272(brokerage business),33,0,4,0103(brokerage business),63,0
5,,,,5,0004(brokerage business),18,0,5,0169(brokerage business),33,0
6,,,,6,0163(brokerage business),9,0,6,0277(brokerage business),27,0
7,,,,7,0125(brokerage business),6,0,7,0153(brokerage business),18,0
8,,,,8,,,,8,0139(brokerage business),12,0
9,,,,9,,,,9,0311(brokerage business),3,0
Total,,6,-3,Total,,522,-3,Total,,522,0
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ad2610,,,,,,,,,,2026-09-09,
1,0163(brokerage business),737,215,1,0004(brokerage business),659,16,1,0123(brokerage business),478,13
2,0148(brokerage business),593,253,2,0123(brokerage business),379,29,2,0139(brokerage business),382,9
3,0004(brokerage business),274,-12,3,0323(brokerage business),350,0,3,0275(brokerage business),353,24
4,0257(brokerage business),247,192,4,0253(brokerage business),328,-18,4,0253(brokerage business),347,19
5,0272(brokerage business),233,198,5,0139(brokerage business),319,-15,5,0009(brokerage business),342,25
6,0137(brokerage business),190,-122,6,0257(brokerage business),310,8,6,0323(brokerage business),319,-2
7,0320(brokerage business),173,32,7,0009(brokerage business),295,0,7,0048(brokerage business),306,-1
8,0123(brokerage business),168,135,8,0008(brokerage business),289,1,8,0257(brokerage business),291,-1
9,0096(brokerage business),140,54,9,0034(brokerage business),289,-24,9,0008(brokerage business),289,1
10,0275(brokerage business),125,7,10,0048(brokerage business),287,0,10,0004(brokerage business),280,-24
11,0253(brokerage business),107,-24,11,0137(brokerage business),285,4,11,0096(brokerage business),275,0
12,0048(brokerage business),99,3,12,0275(brokerage business),283,-1,12,0137(brokerage business),250,-6
13,0018(brokerage business),97,70,13,0096(brokerage business),269,0,13,0349(brokerage business),158,55
14,0009(brokerage business),87,-35,14,0163(brokerage business),128,13,14,0163(brokerage business),147,14
15,0349(brokerage business),76,55,15,0148(brokerage business),119,-229,15,0272(brokerage business),139,-187
16,0058(brokerage business),65,27,16,0268(brokerage business),71,28,16,0320(brokerage business),131,-44
17,0069(brokerage business),59,18,17,0043(brokerage business),45,0,17,0103(brokerage business),114,-23
18,0268(brokerage business),56,52,18,0299(brokerage business),45,0,18,0148(brokerage business),90,2
19,0171(brokerage business),52,52,19,0272(brokerage business),32,8,19,0335(brokerage business),52,0
20,0008(brokerage business),48,16,20,0320(brokerage business),29,-59,20,0277(brokerage business),30,0
Total,,3626,1186,Total,,4811,-239,Total,,4773,-126
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ad2611,,,,,,,,,,2026-09-09,
1,0123(brokerage business),2519,1971,1,0323(brokerage business),1939,34,1,0323(brokerage business),1895,35
2,0163(brokerage business),2174,490,2,0123(brokerage business),1886,18,2,0123(brokerage business),1744,109
3,0257(brokerage business),1590,1035,3,0139(brokerage business),1404,17,3,0139(brokerage business),1675,0
4,0004(brokerage business),1464,189,4,0148(brokerage business),1329,-55,4,0004(brokerage business),1435,-69
5,0081(brokerage business),1332,132,5,0257(brokerage business),1166,-19,5,0253(brokerage business),1307,-25
6,0253(brokerage business),1181,112,6,0048(brokerage business),1165,51,6,0257(brokerage business),1209,7
7,0275(brokerage business),1037,413,7,0253(brokerage business),1160,30,7,0048(brokerage business),1151,43
8,0008(brokerage business),1013,334,8,0137(brokerage business),1051,5,8,0137(brokerage business),1019,2
9,0272(brokerage business),764,38,9,0163(brokerage business),1017,53,9,0096(brokerage business),1010,71
10,0048(brokerage business),680,299,10,0096(brokerage business),1003,76,10,0272(brokerage business),974,-188
11,0139(brokerage business),583,209,11,0009(brokerage business),904,156,11,0008(brokerage business),898,-2
12,0148(brokerage business),442,-70,12,0008(brokerage business),898,-3,12,0009(brokerage business),891,153
13,0096(brokerage business),429,163,13,0275(brokerage business),887,-4,13,0275(brokerage business),886,15
14,0009(brokerage business),315,181,14,0034(brokerage business),408,22,14,0268(brokerage business),524,54
15,0137(brokerage business),277,110,15,0004(brokerage business),377,21,15,0148(brokerage business),485,-23
16,0161(brokerage business),272,0,16,0082(brokerage business),273,37,16,0067(brokerage business),303,3
17,0058(brokerage business),221,138,17,0288(brokerage business),158,2,17,0163(brokerage business),235,33
18,0067(brokerage business),190,47,18,0077(brokerage business),136,1,18,0018(brokerage business),173,92
19,0069(brokerage business),189,96,19,0240(brokerage business),111,-4,19,0151(brokerage business),167,30
20,0268(brokerage business),166,94,20,0042(brokerage business),93,-5,20,0069(brokerage business),144,143
Total,,16838,5981,Total,,17365,433,Total,,18125,483
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：auall,,,,,,,2026-09-09,,,,
Name of FF Member/OSBP,530399,78538,Name of FF Member/OSBP,318795,1800,Name of FF Member/OSBP,71776,1873,,,
Name of Non-FF Member/OSNBP,17867,950,Name of Non-FF Member/OSNBP,75718,2695,Name of Non-FF Member/OSNBP,322737,2622,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：au2609,,,,,,,,,,2026-09-09,
1,,,,1,0004(brokerage business),207,0,1,0186(brokerage business),69,0
2,,,,2,0277(brokerage business),12,0,2,0253(brokerage business),33,0
3,,,,3,0008(brokerage business),9,0,3,,,
4,,,,4,0272(brokerage business),9,0,4,,,
5,,,,5,0049(brokerage business),3,0,5,,,
6,,,,6,0123(brokerage business),3,0,6,,,
Total,,,,Total,,243,0,Total,,102,0
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：au2610,,,,,,,,,,2026-09-09,
1,0004(brokerage business),69411,9264,1,0004(brokerage business),20285,306,1,0004(brokerage business),8953,-157
2,0148(brokerage business),50156,6688,2,0148(brokerage business),11721,16,2,0148(brokerage business),2289,-246
3,0163(brokerage business),35149,6763,3,0163(brokerage business),7240,665,3,0240(brokerage business),2129,25
4,0253(brokerage business),20698,5652,4,0272(brokerage business),7120,-21,4,0163(brokerage business),2001,132
5,0308(brokerage business),20600,6223,5,0288(brokerage business),4947,6,5,0253(brokerage business),1438,-50
6,0272(brokerage business),20512,1279,6,0082(brokerage business),4920,-80,6,0272(brokerage business),1324,113
7,0275(brokerage business),12365,3965,7,0253(brokerage business),4859,-86,7,0268(brokerage business),1194,39
8,0009(brokerage business),8718,770,8,0034(brokerage business),4668,-137,8,0372(brokerage business),940,480
9,0240(brokerage business),8269,1058,9,0240(brokerage business),4056,-20,9,0001(brokerage business),933,70
10,0268(brokerage business),7643,789,10,0103(brokerage business),4041,-99,10,0009(brokerage business),843,188
11,0034(brokerage business),7265,615,11,0268(brokerage business),3543,-102,11,0288(brokerage business),798,175
12,0372(brokerage business),7225,2460,12,0042(brokerage business),3302,-243,12,0077(brokerage business),765,267
13,0161(brokerage business),6664,1201,13,0169(brokerage business),2872,39,13,0049(brokerage business),754,-9
14,0123(brokerage business),6602,-94,14,0275(brokerage business),2858,-13,14,0096(brokerage business),754,172
15,0096(brokerage business),6465,1537,15,0067(brokerage business),2367,-179,15,0137(brokerage business),726,12
16,0298(brokerage business),6067,1145,16,0335(brokerage business),2341,-29,16,0059(brokerage business),705,-22
17,0081(brokerage business),5997,908,17,0161(brokerage business),2328,-4,17,0275(brokerage business),690,106
18,0274(brokerage business),4793,708,18,0274(brokerage business),1991,-45,18,0308(brokerage business),618,263
19,0077(brokerage business),4570,855,19,0081(brokerage business),1968,88,19,0034(brokerage business),568,-22
20,0186(brokerage business),3584,1087,20,0323(brokerage business),1857,-33,20,0095(brokerage business),549,-22
Total,,312753,52873,Total,,99284,29,Total,,28971,1514
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：au2612,,,,,,,,,,2026-09-09,
1,0004(brokerage business),13379,2521,1,0004(brokerage business),22027,467,1,0148(brokerage business),3309,217
2,0272(brokerage business),10979,548,2,0148(brokerage business),15597,237,2,0004(brokerage business),1887,474
3,0148(brokerage business),9758,1319,3,0163(brokerage business),7882,70,3,0025(brokerage business),1801,0
4,0163(brokerage business),7353,3102,4,0253(brokerage business),5668,179,4,0268(brokerage business),1544,80
5,0253(brokerage business),6608,2116,5,0103(brokerage business),5014,21,5,0001(brokerage business),1232,-66
6,0009(brokerage business),4647,1534,6,0272(brokerage business),4409,676,6,0082(brokerage business),1217,49
7,0306(brokerage business),3911,2662,7,0240(brokerage business),3667,11,7,0049(brokerage business),1103,-68
8,0274(brokerage business),3212,604,8,0067(brokerage business),2606,77,8,0089(brokerage business),961,-2
9,0308(brokerage business),2741,688,9,0003(brokerage business),2508,31,9,0052(brokerage business),805,1
